,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
10391,C10392,公司20,4040100,4.0,52.0,27.65897195,26.0,0.965348542,1.0,5.0,59.0,16.46127555,47.0,0.334814031,8.0,6.0,0.032967926,19.91625587,64.0,18.03621331,46.0,69.83225929,4.0,17.2355729,2.962334195,87.0,33.0,13.11038688,0.0,72.85625018,5.688999824,60.52640996,4.0,1.0,86.0,0.201226251,1.0,6.0,6.0,11.0,27.0,60.0,34.81801321,  ,  ,  ,  
6611,C6612,公司11,1221025,11.0,55.0,12.67845407,114.0,0.564462735,1.0,2.0,90.0,23.0620771,34.0,0.893049729,5.0,17.0,2.774205785,8.342566656,49.0,19.43433286,31.0,40.69311923,7.0,9.795128276,,44.0,51.0,12.95828015,0.0,51.46530305,5.513282136,12.9251131,4.0,1.0,14.0,11.63646212,1.0,12.0,3.0,12.0,31.0,23.0,77.46342125,J0073,  ,  ,  
4110,C4111,公司8,646416,4.0,4.0,5.135739547,45.0,0.573966925,1.0,5.0,63.0,22.36727863,54.0,0.715463296,7.0,15.0,5.799740783,13.23859773,29.0,33.93186111,67.0,5.552712019,8.0,11.0190763,,39.0,25.0,15.34812014,0.0,38.68429016,10.37711299,22.57798327,2.0,1.0,36.0,18.43883994,1.0,1.0,4.0,3.0,45.0,13.0,87.0900577,  ,  ,  ,  
8768,C8769,公司15,2271049,1.0,52.0,15.27807106,195.0,0.545591528,1.0,8.0,36.0,16.71342026,35.0,0.466933918,12.0,32.0,3.745877162,28.80376876,30.0,14.21985049,81.0,17.82469777,5.0,10.41291969,,69.0,3.0,19.94112381,0.0,73.07039767,11.89187219,82.80388873,2.0,1.0,59.0,2.938299235,1.0,7.0,3.0,12.0,64.0,9.0,73.28431721,  ,  ,  ,  
11527,C11528,公司6,363609,2.0,10.0,23.99752317,101.0,0.747210545,1.0,15.0,157.0,8.037571005,60.0,0.923031752,4.0,12.0,19.31541917,25.89414689,23.0,14.00557706,999999999.0,29.78537529,6.0,14.37170635,,45.0,29.0,11.02663477,0.0,52.51871654,8.598102451,39.97499813,5.0,1.0,24.0,19.27160869,1.0,7.0,5.0,1.0,36.0,71.0,9.065733815,J0144,  ,  ,  
11699,C11700,公司13,1705636,8.0,56.0,33.11660732,151.0,0.426349572,1.0,1.0,135.0,28.81158199,27.0,0.118642044,2.0,41.0,10.74960475,20.34304023,55.0,22.61103623,90.0,42.2449127,8.0,9.363320122,,45.0,29.0,15.43520254,0.0,18.42678749,16.67180838,88.53233948,3.0,1.0,63.0,14.86275746,1.0,4.0,7.0,9.0,59.0,61.0,35.32844081,J0107,  ,  ,  
794,C0795,公司12,1454436,7.0,57.0,10.41911301,47.0,0.614918234,1.0,13.0,154.0,0.440559125,17.0,0.387694981,6.0,41.0,1.562907664,30.05674814,89.0,7.363028798,93.0,43.90600549,9.0,18.98517358,,38.0,34.0,16.10195179,0.0,66.53237233,17.57336407,2.23841776,5.0,1.0,27.0,15.27356025,1.0,6.0,7.0,3.0,36.0,25.0,85.74622499,  ,  ,  ,  
730,C0731,公司13,1705636,1.0,25.0,25.36941288,194.0,0.399862931,1.0,2.0,15.0,30.47331193,46.0,0.495493733,12.0,46.0,17.44998892,13.61539701,84.0,29.83475759,73.0,79.56060322,8.0,11.82321078,,75.0,68.0,12.10851967,0.0,76.93775036,2.435454546,0.965797851,,1.0,74.0,17.05196385,1.0,7.0,3.0,,90.0,19.0,31.78091672,J0024,J0033,J0109,J0175
7146,C7147,公司1,10000,11.0,41.0,4.316508227,108.0,0.319423158,1.0,5.0,44.0,4.290953133,54.0,0.045693933,2.0,42.0,2.424193653,12.8662034,31.0,4.896493497,39.0,5.865642202,18.0,7.313090347,,39.0,5.0,16.10087015,0.0,50.59531629,4.267067545,86.89134702,2.0,1.0,56.0,9.015184957,1.0,7.0,6.0,11.0,18.0,73.0,58.74814081,J0106,J0178,J0119,  
6421,C6422,公司4,161604,12.0,64.0,27.38895487,88.0,0.793320797,1.0,18.0,97.0,21.54101005,56.0,0.619375013,11.0,11.0,14.2683457,3.89592435,88.0,12.58219451,70.0,11.46759714,8.0,19.46842174,,80.0,5.0,4.325360236,0.0,20.39104556,10.65840154,1.994335154,5.0,1.0,57.0,7.67102021,1.0,12.0,5.0,10.0,29.0,86.0,69.31385939,J0189,J0063,  ,  
6013,C6014,公司11,1221025,11.0,50.0,6.010451411,7.0,0.307907001,,6.0,198.0,27.11364551,58.0,0.010984746,7.0,31.0,2.006807423,13.19663564,43.0,6.227129251,58.0,82.4912215,11.0,4.268233491,,82.0,17.0,3.583985973,0.0,77.98123688,6.286098101,17.14612121,4.0,1.0,88.0,7.980274925,1.0,7.0,4.0,7.0,24.0,21.0,67.01586591,  ,  ,  ,  
9892,C9893,公司13,1705636,8.0,61.0,12.74952888,1.0,0.466881685,1.0,5.0,171.0,28.36683256,25.0,0.813298681,10.0,62.0,2.805501763,28.86609469,73.0,6.051475412,45.0,70.88990139,6.0,4.938345589,,48.0,46.0,6.817102676,0.0,63.09849425,7.692292352,5.680125852,2.0,1.0,94.0,11.31689282,1.0,10.0,7.0,10.0,2.0,56.0,20.10804153,J0021,J0036,  ,  
3780,C3781,公司2,40401,5.0,42.0,18.02615973,6.0,0.207255644,1.0,14.0,189.0,32.64503644,60.0,0.566041367,12.0,35.0,0.104131249,32.39887741,80.0,31.87855442,23.0,17.32731075,5.0,6.896255699,16.0629609,40.0,71.0,10.13600342,0.0,20.44704606,16.78149433,91.36528004,5.0,1.0,25.0,15.54029127,1.0,5.0,,9.0,46.0,38.0,4.756310821,  ,  ,  ,  
1745,C1746,公司2,40401,9.0,59.0,0.005055828,192.0,0.00119901,1.0,10.0,135.0,14.6489574,7.0,0.745814565,11.0,37.0,7.260883402,24.41152634,26.0,12.49116173,1.0,25.41488661,1.0,0.569026969,,54.0,5.0,15.58722897,0.0,86.03632026,12.85781644,70.43642687,5.0,1.0,40.0,10.75210157,1.0,2.0,6.0,10.0,45.0,30.0,68.0699153,J0132,  ,  ,  
10704,C10705,公司9,817216,5.0,54.0,26.98547644,130.0,0.810260232,1.0,5.0,44.0,2.688083176,70.0,0.01825772,3.0,40.0,11.79415595,12.93310777,96.0,25.09180825,33.0,60.50859423,11.0,2.649926966,,82.0,18.0,4.081925571,0.0,20.73640155,12.96775175,39.78968691,5.0,1.0,44.0,16.42855959,1.0,6.0,7.0,1.0,16.0,28.0,73.71882308,J0150,  ,  ,  
7514,C7515,公司5,252004,8.0,4.0,1.337674629,131.0,0.723941581,1.0,,120.0,12.23376776,48.0,0.46128464,2.0,21.0,15.75287369,10.48262553,59.0,5.751604213,63.0,36.91773031,10.0,1.743997912,,68.0,38.0,14.94915875,0.0,82.78566264,6.998565748,32.97501027,3.0,1.0,17.0,16.24527562,1.0,7.0,6.0,4.0,57.0,,77.36955022,J0096,J0114,  ,  
6260,C6261,公司15,2271049,12.0,35.0,0.152036897,158.0,0.751853553,1.0,10.0,46.0,12.79795627,14.0,0.496571043,9.0,18.0,14.02483572,17.61605554,40.0,28.27778408,29.0,86.4305935,12.0,12.3640226,,81.0,2.0,7.290188236,0.0,49.92860588,2.343786573,17.32726513,3.0,1.0,35.0,6.744607429,1.0,10.0,4.0,4.0,59.0,89.0,55.24144975,  ,  ,  ,  
11705,C11706,公司6,363609,7.0,67.0,3.438541373,80.0,0.250616397,1.0,5.0,88.0,33.69777294,2.0,0.984996294,10.0,50.0,3.270413746,31.47726375,1.0,6.780487564,54.0,78.04291065,,18.68894568,,44.0,64.0,4.985211327,0.0,8.9582841,13.5758842,26.43534568,1.0,1.0,68.0,14.72193245,1.0,1.0,2.0,9.0,24.0,70.0,83.39682366,  ,  ,  ,  
4894,C4895,公司16,2585664,8.0,21.0,1.370096746,187.0,0.994780557,1.0,18.0,193.0,22.23309686,43.0,0.2052261,8.0,64.0,12.55694071,14.19721593,2.0,14.31889161,6.0,83.24476453,5.0,17.61678755,,25.0,28.0,8.95164007,0.0,51.66602419,15.19955568,51.76117332,5.0,1.0,21.0,5.212742018,1.0,8.0,5.0,7.0,80.0,10.0,89.10046555,  ,  ,  ,  
1199,C1200,公司11,1221025,6.0,10.0,7.843305977,103.0,0.263572322,1.0,17.0,55.0,4.556587212,,0.916650365,6.0,46.0,2.484555277,25.0936584,16.0,18.31472378,84.0,65.82512716,15.0,6.090930345,,42.0,18.0,18.2744279,0.0,61.09112431,8.769275577,91.13336719,1.0,1.0,49.0,15.84370757,1.0,10.0,7.0,8.0,22.0,82.0,3.004425969,  ,  ,  ,  
9675,C9676,公司18,3272481,6.0,71.0,10.95525062,152.0,0.423123327,1.0,10.0,159.0,13.78486902,64.0,0.829628537,10.0,39.0,1.020013824,24.07405281,59.0,16.66407815,62.0,22.3555965,18.0,9.009764927,,,54.0,18.05653645,0.0,74.68736865,2.802374992,44.16870485,3.0,1.0,13.0,6.035157666,1.0,3.0,7.0,9.0,88.0,57.0,74.95933113,J0082,  ,  ,  
5751,C5752,公司6,363609,6.0,42.0,26.84670195,121.0,0.20117985,1.0,7.0,204.0,27.35681911,18.0,0.935518291,2.0,6.0,12.23344701,17.44631298,52.0,5.911081352,15.0,86.56122903,2.0,17.26459203,,75.0,71.0,19.243156,0.0,34.57970321,12.17403011,25.83005795,4.0,1.0,15.0,11.81336261,1.0,5.0,4.0,2.0,28.0,90.0,81.0718757,J0047,J0158,  ,  
11199,C11200,公司9,817216,9.0,22.0,15.77959523,124.0,0.048138165,1.0,2.0,203.0,30.27011521,36.0,0.190756072,,8.0,6.717345748,5.919422702,30.0,22.80924823,48.0,45.15597618,8.0,13.79758052,,30.0,38.0,8.299219402,0.0,49.04728101,14.71705178,30.32023264,2.0,1.0,44.0,4.347116778,1.0,7.0,7.0,2.0,18.0,45.0,83.90371039,  ,  ,  ,  
5405,C5406,公司14,1979649,11.0,42.0,20.0086338,109.0,0.355504556,1.0,4.0,55.0,31.89114031,23.0,,11.0,42.0,12.12074069,9.096833805,96.0,23.3957537,29.0,81.08405107,11.0,2.039097964,,64.0,39.0,13.06937994,0.0,66.75795535,14.35823338,88.0878101,5.0,1.0,62.0,15.25348051,1.0,12.0,6.0,4.0,62.0,87.0,79.94098945,  ,  ,  ,  
9277,C9278,公司2,40401,10.0,22.0,0.187688951,104.0,0.000230178,1.0,17.0,198.0,23.83839944,36.0,0.912801325,10.0,56.0,16.01727303,24.99227836,10.0,24.66980543,70.0,73.33118153,15.0,8.811017222,,96.0,67.0,11.40963094,0.0,22.39325901,10.09124658,86.55016534,3.0,1.0,65.0,0.879800001,1.0,6.0,1.0,6.0,23.0,87.0,34.39953739,  ,  ,  ,  
1889,C1890,公司10,1010025,6.0,1.0,7.050615282,151.0,0.476559469,1.0,11.0,42.0,11.90584243,34.0,0.828955963,8.0,1.0,1.362870023,24.98659518,73.0,20.41926969,53.0,23.55125431,12.0,4.257073638,,56.0,43.0,18.89460589,0.0,17.29700113,13.97979885,86.0006036,1.0,1.0,91.0,12.41560972,1.0,4.0,7.0,10.0,77.0,24.0,,J0155,  ,  ,  
11260,C11261,公司17,2917264,11.0,52.0,8.065843187,5.0,0.580179708,1.0,13.0,163.0,5.194126017,21.0,0.155037843,1.0,54.0,17.75475824,8.333163089,13.0,26.43981454,91.0,59.60922163,5.0,3.6440828,,44.0,50.0,5.348395476,0.0,42.91417542,11.30553757,77.7557739,3.0,1.0,63.0,14.06553624,1.0,7.0,3.0,9.0,43.0,91.0,89.14591451,  ,  ,  ,  
11618,C11619,公司14,1979649,10.0,5.0,15.54901763,96.0,0.024994832,1.0,17.0,193.0,2.058674119,16.0,0.195881856,4.0,48.0,5.695289453,26.98781005,74.0,19.51153393,71.0,78.3386848,2.0,5.687572415,,6.0,47.0,2.333667193,0.0,54.81344936,12.51659579,74.25483408,1.0,1.0,8.0,2.777979095,1.0,10.0,5.0,9.0,52.0,12.0,23.51112102,J0101,  ,  ,  
32,C0033,公司8,646416,7.0,46.0,2.282019482,64.0,0.129893661,1.0,1.0,63.0,30.40127358,65.0,0.176579271,2.0,27.0,12.80018121,33.91973996,16.0,27.19801775,16.0,47.84457665,15.0,11.67681558,,80.0,7.0,16.9074888,0.0,68.99316566,4.725557866,73.81339595,4.0,1.0,52.0,16.5824112,,10.0,7.0,1.0,59.0,80.0,55.86044555,  ,  ,  ,  
8035,C8036,公司3,90601,3.0,58.0,28.07345877,20.0,0.914657424,1.0,18.0,54.0,3.286293241,63.0,0.44452557,6.0,70.0,6.882585947,19.06256193,59.0,11.20181148,7.0,42.42822252,2.0,7.563221709,,43.0,59.0,10.7024314,0.0,70.05292817,7.904450506,0.148209305,1.0,1.0,42.0,10.34507285,1.0,2.0,2.0,9.0,47.0,33.0,81.8698437,  ,  ,  ,  
7108,C7109,公司6,363609,9.0,20.0,21.4966134,172.0,0.502283438,1.0,17.0,186.0,28.1471435,34.0,0.542673417,4.0,23.0,19.17466003,0.829204441,52.0,,3.0,32.19096003,4.0,12.6212947,,73.0,2.0,8.313860398,0.0,0.905891011,6.536230829,89.77611743,4.0,1.0,15.0,11.41431044,1.0,1.0,1.0,8.0,84.0,24.0,86.23833621,  ,  ,  ,  
4963,C4964,公司5,252004,1.0,3.0,23.34135373,101.0,0.742552412,1.0,1.0,14.0,33.26876211,23.0,0.458076687,7.0,7.0,6.749064807,3.694284636,37.0,6.705687055,37.0,58.54491143,14.0,10.81696985,,96.0,12.0,6.719883597,0.0,86.06003819,3.219708359,37.15230878,4.0,1.0,60.0,7.332962588,1.0,10.0,3.0,1.0,31.0,91.0,4.445350489,  ,  ,  ,  
6987,C6988,公司20,4040100,1.0,47.0,20.25283891,90.0,0.803453235,1.0,4.0,204.0,22.47416566,15.0,0.825663248,,33.0,3.729774123,15.83925189,67.0,0.527916641,3.0,8.210438724,2.0,9.09800776,,82.0,48.0,5.042267622,0.0,5.811069408,14.88488729,77.59762203,2.0,1.0,28.0,18.64796846,1.0,1.0,6.0,11.0,22.0,9.0,47.32910177,  ,  ,  ,  
10656,C10657,公司19,3644281,9.0,41.0,12.0968311,24.0,0.840601157,1.0,18.0,183.0,33.7095756,28.0,0.165858323,5.0,43.0,6.439637206,30.44440056,90.0,2.323362281,49.0,56.59804848,14.0,19.73498544,,86.0,70.0,7.03150069,0.0,77.6061092,3.555623491,46.75412107,1.0,1.0,61.0,9.864896448,1.0,6.0,3.0,4.0,74.0,90.0,14.16497823,  ,  ,  ,  
6084,C6085,公司4,161604,5.0,45.0,21.60803329,177.0,0.0946205,1.0,3.0,52.0,22.32790044,14.0,0.689032007,11.0,6.0,15.21090198,32.76627877,61.0,12.82295071,9.0,71.01599942,10.0,13.84569497,,16.0,52.0,8.197862942,0.0,27.74838186,10.83923975,57.78813928,1.0,1.0,81.0,0.851991585,1.0,6.0,4.0,3.0,69.0,19.0,64.78960151,J0200,J0116,  ,  
10238,C10239,公司10,1010025,10.0,52.0,15.59819937,52.0,0.180387954,1.0,16.0,40.0,11.77315214,68.0,0.459677636,11.0,4.0,6.345974755,11.7441369,74.0,16.672767,24.0,75.69369238,16.0,2.812531102,,85.0,50.0,18.11222723,0.0,78.95157951,8.865686964,27.9280664,1.0,1.0,7.0,17.47519125,1.0,12.0,7.0,6.0,66.0,78.0,28.70493298,  ,  ,  ,  
7498,C7499,公司12,1454436,7.0,8.0,27.0780334,69.0,0.757566466,1.0,16.0,3.0,15.73831219,18.0,0.334807378,9.0,5.0,3.341333584,27.31153007,43.0,18.53605776,2.0,23.9319649,17.0,0.781379278,,51.0,48.0,,0.0,62.00647108,2.758519019,77.77274175,3.0,1.0,17.0,19.89437316,1.0,11.0,6.0,10.0,7.0,40.0,90.27445622,  ,  ,  ,  
8097,C8098,公司18,3272481,9.0,7.0,3.209869756,109.0,0.453006241,1.0,5.0,120.0,25.36755655,31.0,0.745348498,8.0,60.0,18.63899562,32.56293179,37.0,20.23590163,49.0,21.08900469,12.0,6.538180184,,10.0,45.0,2.992979526,0.0,74.63793639,13.59756631,53.80900195,1.0,1.0,44.0,15.85082295,1.0,3.0,2.0,5.0,64.0,7.0,39.92165849,  ,  ,  ,  
8813,C8814,公司2,40401,2.0,27.0,0.222084663,139.0,0.430137952,1.0,3.0,186.0,31.46271738,18.0,0.48471837,4.0,37.0,4.578924649,3.222343624,25.0,12.91968421,78.0,85.57602845,6.0,8.970491519,,16.0,57.0,10.96138322,0.0,72.49296576,5.729558989,76.90429104,4.0,1.0,19.0,11.37888016,1.0,3.0,5.0,8.0,34.0,96.0,25.11045074,J0115,  ,  ,  
8377,C8378,公司16,2585664,1.0,60.0,28.01978848,200.0,0.269806958,1.0,10.0,71.0,33.61461331,24.0,0.061198783,8.0,69.0,999999999.0,23.07006837,15.0,5.539401696,76.0,81.32679458,15.0,0.478251223,,22.0,31.0,8.145291632,0.0,64.74232427,6.723609071,46.37772613,4.0,1.0,84.0,8.472017876,1.0,2.0,6.0,8.0,46.0,6.0,61.39051832,J0085,  ,  ,  
3949,C3950,公司13,1705636,6.0,71.0,7.632786219,130.0,0.057874297,1.0,7.0,126.0,19.85351964,47.0,0.136055012,12.0,70.0,0.643257083,3.905267169,75.0,33.22540163,36.0,45.03592815,12.0,13.44895941,,73.0,27.0,8.077881308,0.0,71.70296205,1.547896992,3.737786116,1.0,1.0,87.0,,1.0,1.0,6.0,3.0,5.0,11.0,40.83092551,  ,  ,  ,  
6865,C6866,公司1,10000,6.0,59.0,16.92755262,125.0,0.475886883,1.0,12.0,147.0,0.252616985,53.0,0.912030974,8.0,32.0,4.099931421,29.32398645,80.0,21.92614576,85.0,16.5885115,1.0,14.80264113,,51.0,61.0,2.014759834,0.0,29.07705663,12.79292855,7.831998371,1.0,1.0,47.0,5.639286193,1.0,10.0,1.0,6.0,92.0,11.0,17.13259516,  ,  ,  ,  
8857,C8858,公司19,3644281,4.0,40.0,14.3836975,160.0,0.88126085,1.0,7.0,116.0,32.50614517,60.0,0.940207728,10.0,39.0,2.075716842,3.583891226,24.0,1.78574862,93.0,11.82073127,10.0,5.462019453,,70.0,52.0,11.57782116,0.0,53.39183742,12.70248179,53.49541419,1.0,1.0,92.0,3.875717206,1.0,12.0,5.0,2.0,67.0,80.0,26.14246219,  ,  ,  ,  
3615,C3616,公司6,363609,11.0,1.0,14.31561524,30.0,0.808619123,1.0,8.0,153.0,1.370038184,65.0,0.144852247,11.0,69.0,1.927264229,27.46547137,55.0,28.07014296,51.0,58.12247242,15.0,7.521538694,,12.0,53.0,9.462826998,0.0,48.88030424,8.135650606,66.20695126,5.0,1.0,32.0,17.67103753,1.0,,1.0,10.0,26.0,43.0,13.84874608,  ,  ,  ,  
11181,C11182,公司14,1979649,11.0,6.0,0.240343336,16.0,0.104769734,1.0,6.0,64.0,14.87229604,17.0,0.629266511,9.0,7.0,6.558935277,1.58649687,33.0,29.28998189,55.0,28.77802365,8.0,1.017437358,,77.0,46.0,2.222764842,0.0,46.77551428,6.905403424,8.212535151,3.0,1.0,25.0,8.186651483,1.0,5.0,7.0,9.0,65.0,55.0,77.02649288,  ,  ,  ,  
1486,C1487,公司20,4040100,11.0,3.0,999999999.0,72.0,0.100646094,1.0,3.0,4.0,25.13558739,2.0,0.166292094,1.0,4.0,8.76619722,32.58591329,69.0,11.94283941,39.0,8.207138373,16.0,5.398304376,,77.0,9.0,5.054102255,0.0,33.07647702,0.432462483,10.42687824,2.0,1.0,29.0,3.80315033,1.0,2.0,5.0,10.0,58.0,65.0,40.00121181,J0124,  ,  ,  
605,C0606,公司9,817216,8.0,42.0,21.81911554,66.0,0.747078211,1.0,9.0,171.0,10.25470396,41.0,0.381611613,10.0,70.0,8.062307547,21.73981999,22.0,18.3961606,39.0,54.04311056,11.0,10.37668438,,45.0,27.0,19.67354769,0.0,46.12160086,12.61757832,35.39791352,3.0,1.0,52.0,3.699450647,1.0,6.0,4.0,7.0,60.0,77.0,71.57522961,  ,  ,  ,  
11007,C11008,公司5,252004,2.0,43.0,10.77360307,94.0,0.90830877,1.0,14.0,43.0,19.52406137,7.0,0.171086305,7.0,63.0,9.228392189,5.770826023,65.0,11.78587184,96.0,34.55109463,9.0,19.2602398,,26.0,62.0,2.947930652,0.0,43.63262098,15.78081506,38.00185525,2.0,1.0,53.0,1.308717772,1.0,5.0,6.0,8.0,27.0,40.0,68.61427201,J0166,  ,  ,  
6706,C6707,公司8,646416,10.0,7.0,10.03252237,12.0,0.786387329,1.0,6.0,200.0,13.47939138,55.0,0.336119626,5.0,55.0,2.447134417,24.60846658,77.0,27.65361595,78.0,56.74321688,3.0,15.68195716,,28.0,7.0,1.589538962,0.0,36.39876272,5.99928625,82.20488172,5.0,1.0,29.0,9.210238448,1.0,3.0,5.0,4.0,65.0,7.0,27.01473422,  ,  ,  ,  
1533,C1534,公司13,1705636,2.0,50.0,22.61079265,52.0,0.23917148,1.0,7.0,147.0,14.05364807,2.0,0.489181134,6.0,26.0,8.634510319,18.82059787,43.0,32.22542365,92.0,15.85037362,12.0,11.56924781,,56.0,39.0,9.15329645,0.0,44.09959413,4.356259301,77.9754052,2.0,1.0,35.0,19.998163,1.0,9.0,3.0,8.0,93.0,53.0,25.38485958,J0150,  ,  ,  
5562,C5563,公司2,40401,7.0,40.0,14.44073143,110.0,0.471417547,1.0,6.0,110.0,8.242888027,29.0,0.550374832,2.0,41.0,15.96706902,7.269045962,17.0,28.08415803,62.0,59.05011509,7.0,12.76500357,,63.0,50.0,13.37712104,0.0,41.95414062,17.75289972,85.4817809,3.0,1.0,46.0,1.673401855,1.0,8.0,3.0,5.0,59.0,57.0,67.3022912,J0121,  ,  ,  
9448,C9449,公司2,40401,10.0,22.0,6.850888859,65.0,0.684080349,1.0,12.0,13.0,3.875125209,71.0,0.596458359,10.0,26.0,0.570908628,30.31994427,33.0,27.55862808,48.0,12.98090466,3.0,5.458228365,,26.0,59.0,10.50339976,0.0,71.10886893,2.597080727,65.59820218,3.0,1.0,78.0,13.6720782,1.0,9.0,6.0,8.0,41.0,,76.3125978,J0109,J0024,J0192,  
10386,C10387,公司2,40401,10.0,28.0,32.78804805,85.0,0.76359419,1.0,9.0,157.0,29.39958484,52.0,0.649318172,9.0,13.0,0.712418971,8.227478486,48.0,24.87585529,64.0,81.49914491,18.0,1.839158374,,91.0,45.0,9.220910739,0.0,77.21102569,5.862848519,5.668059063,3.0,1.0,27.0,0.434730628,1.0,1.0,6.0,3.0,58.0,41.0,19.24754063,  ,  ,  ,  
6290,C6291,公司1,10000,10.0,29.0,20.97609233,179.0,0.57289649,1.0,4.0,88.0,25.86728587,1.0,0.084625523,10.0,11.0,4.423769887,16.57461504,47.0,5.736306717,41.0,40.15105771,8.0,0.44713668,,75.0,17.0,6.237657237,0.0,22.90419721,19.71819288,17.54616415,2.0,1.0,27.0,8.862162044,1.0,7.0,5.0,4.0,91.0,7.0,36.06436331,  ,  ,  ,  
3499,C3500,公司4,161604,7.0,5.0,13.86851457,103.0,0.496539084,1.0,9.0,110.0,17.28464354,70.0,0.244785015,10.0,61.0,15.35182306,3.66836272,33.0,1.075102976,51.0,52.36630976,2.0,16.27978717,,54.0,59.0,8.670327349,0.0,34.76488668,10.58466215,17.45021523,5.0,1.0,40.0,16.69817481,1.0,10.0,4.0,1.0,19.0,,22.60242728,  ,  ,  ,  
1330,C1331,公司6,363609,6.0,2.0,14.39247274,58.0,0.066971059,1.0,18.0,45.0,29.04761377,27.0,0.400487662,6.0,44.0,3.600410798,1.039907977,77.0,0.930680191,4.0,88.51235118,14.0,13.65287058,,84.0,45.0,6.177453468,0.0,35.78192942,2.674402435,78.36622989,3.0,1.0,21.0,1.677523078,1.0,7.0,6.0,2.0,24.0,35.0,82.30023382,  ,  ,  ,  
4789,C4790,公司19,3644281,11.0,,31.10233239,133.0,0.58089772,1.0,5.0,139.0,12.53057042,71.0,0.439059504,7.0,18.0,19.12024704,19.33250263,79.0,7.910261274,76.0,25.29438723,12.0,18.94740715,,80.0,70.0,6.012034532,0.0,64.48856292,18.9979156,35.82058042,2.0,1.0,62.0,4.923432356,1.0,1.0,2.0,11.0,2.0,27.0,5.573017469,  ,  ,  ,  
957,C0958,公司18,3272481,11.0,7.0,23.42918808,92.0,0.926858554,1.0,18.0,153.0,10.87977777,59.0,0.966568434,4.0,8.0,1.006212116,7.5108348,12.0,20.95769212,80.0,0.192949122,9.0,6.078257942,,83.0,26.0,16.17052835,0.0,71.11229782,11.2543196,71.84874227,2.0,1.0,89.0,8.81917549,1.0,6.0,7.0,8.0,6.0,74.0,12.61580526,  ,  ,  ,  
3592,C3593,公司12,1454436,4.0,39.0,10.97949377,201.0,0.375779773,1.0,8.0,190.0,24.73265347,68.0,0.998130597,4.0,38.0,10.46086482,21.68952588,56.0,21.45689714,1.0,83.23688803,5.0,14.5678314,,69.0,32.0,1.234103409,0.0,68.47030515,19.18834969,34.11416073,4.0,1.0,90.0,15.23650243,1.0,7.0,1.0,4.0,40.0,67.0,71.96216826,  ,  ,  ,  
5206,C5207,公司11,1221025,10.0,30.0,12.186831,31.0,0.306023914,1.0,10.0,77.0,7.32182125,15.0,0.833661899,9.0,35.0,13.9317139,14.89542485,67.0,5.349239213,63.0,58.88530353,11.0,7.531826794,,68.0,21.0,18.83236147,0.0,57.4006895,3.350665421,30.05188504,5.0,1.0,95.0,4.840774315,1.0,8.0,5.0,6.0,21.0,50.0,62.37359176,J0138,  ,  ,  
6651,C6652,公司4,161604,4.0,13.0,16.49285854,9.0,0.989552041,1.0,6.0,121.0,0.770793148,4.0,0.382615003,2.0,68.0,15.25072747,13.44061003,4.0,5.309909704,57.0,62.4781379,17.0,14.67870688,,33.0,2.0,18.71305341,0.0,83.03444518,9.859276939,53.13751659,5.0,1.0,66.0,13.0516036,1.0,3.0,3.0,8.0,33.0,,74.85982875,  ,  ,  ,  
9236,C9237,公司20,4040100,9.0,29.0,2.517507585,15.0,0.096217865,1.0,15.0,120.0,21.0012287,27.0,0.747539077,2.0,54.0,10.37556778,26.7691798,12.0,18.21558866,19.0,79.51311741,15.0,8.67401518,,79.0,8.0,7.361673704,0.0,3.727508739,8.0404752,84.87639908,3.0,1.0,58.0,2.318839554,1.0,5.0,6.0,6.0,33.0,78.0,34.77520302,  ,  ,  ,  
11792,C11793,公司6,363609,3.0,10.0,15.28226447,163.0,0.450521755,1.0,7.0,11.0,10.3007912,51.0,0.129217276,9.0,28.0,13.00683468,17.32561088,55.0,8.608228021,68.0,72.52547851,11.0,8.146544364,,95.0,34.0,10.14509681,0.0,,0.19613871,47.0395818,5.0,1.0,4.0,16.12692668,,9.0,1.0,5.0,36.0,52.0,20.01769398,  ,  ,  ,  
1660,C1661,公司6,363609,11.0,71.0,18.84586736,53.0,0.673943059,1.0,10.0,114.0,14.1760705,29.0,0.147579864,8.0,40.0,18.53707631,5.050342315,89.0,23.37603724,80.0,28.64136212,15.0,7.774552761,,50.0,6.0,3.320187402,0.0,50.73859434,14.68572698,36.46175312,4.0,1.0,22.0,3.196691556,1.0,2.0,,2.0,91.0,54.0,36.03617455,  ,  ,  ,  
1026,C1027,公司20,4040100,9.0,45.0,14.08862776,168.0,0.182902394,1.0,10.0,172.0,23.95649899,20.0,0.437962261,9.0,41.0,0.242768161,23.15378966,69.0,23.65543287,79.0,9.78673675,3.0,12.91011971,,71.0,1.0,18.51614189,0.0,46.73911247,18.59597862,28.8959019,3.0,1.0,95.0,14.50958402,1.0,9.0,4.0,2.0,51.0,76.0,41.59217501,  ,  ,  ,  
