,客户编号,客户公司名称,客户公司编号,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,第一选择基金,第二选择基金,第三选择基金,第四选择基金
10043,C10044,公司18,3272481,5.0,31.0,31.20784374,98.0,0.235347652,1.0,9.0,135.0,30.54950171,63.0,0.488973057,4.0,35.0,18.63257077,2.980140043,62.0,26.43144542,89.0,60.31080411,2.0,15.14388039,,,17.0,6.427446009,0.0,74.04141617,11.68751692,78.86744337,4.0,1.0,55.0,5.505626205,1.0,2.0,1.0,7.0,89.0,83.0,56.1524062,  ,  ,  ,  
2087,C2088,公司3,90601,1.0,65.0,20.53435226,154.0,0.289992455,1.0,3.0,89.0,8.058983844,69.0,0.075887108,11.0,41.0,8.79235465,4.055972176,72.0,15.73002248,56.0,21.4739739,18.0,8.976632316,,71.0,47.0,1.599180071,0.0,34.59728725,0.554038843,91.50988102,5.0,1.0,16.0,5.2929707,1.0,4.0,2.0,2.0,58.0,32.0,46.20779389,  ,  ,  ,  
8928,C8929,公司2,40401,5.0,19.0,1.045436478,125.0,0.271645674,1.0,8.0,166.0,7.392493879,64.0,0.947380648,8.0,34.0,0.548896061,31.5409977,51.0,20.7548023,1.0,64.65258975,10.0,2.184694867,,44.0,65.0,7.824965298,0.0,70.49768408,8.845921575,40.36636833,3.0,1.0,29.0,13.09236208,1.0,10.0,7.0,6.0,40.0,30.0,56.97465529,J0076,  ,  ,  
4148,C4149,公司13,1705636,1.0,52.0,8.36201159,176.0,0.22060364,1.0,17.0,93.0,22.51417152,13.0,0.165465235,8.0,60.0,3.770706328,2.653583238,61.0,0.815414218,28.0,80.86062902,5.0,2.146725594,,96.0,61.0,7.752632524,0.0,81.51148629,2.895653041,8.972139514,5.0,1.0,7.0,13.56956464,1.0,1.0,1.0,5.0,12.0,3.0,19.25500074,  ,  ,  ,  
135,C0136,公司17,2917264,9.0,24.0,10.22301466,111.0,0.265943721,1.0,17.0,52.0,11.90378254,69.0,0.786108634,10.0,33.0,12.14263477,28.15183982,,24.81027207,47.0,79.02779912,1.0,3.472519712,,69.0,51.0,4.174154069,0.0,75.3853359,19.10879543,21.18176972,4.0,1.0,11.0,2.91468176,1.0,8.0,5.0,6.0,17.0,50.0,28.38396508,J0149,  ,  ,  
9917,C9918,公司8,646416,2.0,10.0,30.27707981,,0.860850709,1.0,9.0,56.0,12.57532107,65.0,0.185961222,12.0,28.0,0.549794423,26.76895932,69.0,0.245093034,85.0,12.83356825,15.0,2.15349834,,25.0,48.0,19.70678731,0.0,65.87380314,14.84454361,11.11767333,3.0,1.0,86.0,6.517260005,1.0,1.0,5.0,6.0,31.0,2.0,22.30327766,  ,  ,  ,  
1743,C1744,公司7,494209,12.0,42.0,20.16036746,,0.072914972,1.0,5.0,201.0,7.156326682,5.0,0.232961593,7.0,47.0,8.010207979,21.62997509,82.0,29.97993011,24.0,52.23507596,,2.867141439,,17.0,27.0,8.935023926,0.0,74.35408619,19.04338461,0.99662847,3.0,1.0,85.0,13.37842189,1.0,8.0,1.0,2.0,62.0,15.0,43.16320217,  ,  ,  ,  
7341,C7342,公司20,4040100,8.0,30.0,11.30239958,127.0,0.59314871,1.0,5.0,83.0,21.92277507,6.0,0.834363645,1.0,42.0,4.311275967,11.59819154,43.0,16.7661416,14.0,33.98852806,5.0,11.35766816,,55.0,50.0,10.09102489,0.0,72.64312318,17.25217728,24.57173123,3.0,1.0,9.0,15.12257587,1.0,10.0,6.0,7.0,6.0,65.0,58.76398142,J0123,J0104,  ,  
10874,C10875,公司1,10000,7.0,18.0,22.3084463,28.0,0.968816291,1.0,7.0,88.0,16.64169121,68.0,0.130951788,6.0,45.0,18.41191622,16.96600931,54.0,21.02252731,72.0,91.34234913,18.0,18.62650031,,79.0,52.0,14.23328461,0.0,54.84098336,11.9353928,56.15024454,2.0,1.0,80.0,18.0159762,1.0,10.0,2.0,7.0,24.0,42.0,29.49953832,  ,  ,  ,  
3707,C3708,公司6,363609,11.0,23.0,6.104509537,119.0,0.566253988,1.0,15.0,34.0,18.12315908,70.0,0.46495526,1.0,14.0,0.503388668,3.066599492,46.0,7.738386409,73.0,90.52424029,18.0,5.826234978,,36.0,44.0,1.564883208,0.0,84.83818213,2.160081821,77.41107757,1.0,1.0,87.0,10.19297263,1.0,1.0,3.0,6.0,32.0,89.0,8.127128455,  ,  ,  ,  
5470,C5471,公司18,3272481,10.0,66.0,24.12772068,53.0,0.330637077,1.0,13.0,37.0,30.22633572,6.0,0.607060887,1.0,63.0,9.656372579,9.682631039,19.0,3.106836716,70.0,19.63427966,1.0,0.687305882,,92.0,61.0,5.901724376,0.0,71.22493843,9.478647255,79.05256063,1.0,1.0,1.0,16.50350311,1.0,5.0,7.0,11.0,81.0,37.0,14.74669836,  ,  ,  ,  
700,C0701,公司14,1979649,7.0,20.0,5.275554704,27.0,0.14564882,1.0,13.0,156.0,16.59233834,22.0,0.61977648,5.0,45.0,12.61270085,25.62938081,57.0,13.16133074,53.0,84.53586374,4.0,9.347582594,,83.0,30.0,3.380369078,0.0,79.88433246,11.8654937,75.53661196,2.0,1.0,39.0,17.18824439,1.0,5.0,7.0,10.0,41.0,89.0,49.7609793,  ,  ,  ,  
8557,C8558,公司8,646416,4.0,18.0,22.04359248,125.0,0.222059475,1.0,6.0,175.0,16.16664022,53.0,0.268041449,7.0,23.0,9.658746706,24.91114229,55.0,1.114090124,75.0,27.07965498,3.0,8.077768908,,87.0,5.0,13.07364921,0.0,63.1787484,5.946600267,58.90025165,5.0,1.0,25.0,14.92878503,1.0,6.0,6.0,8.0,40.0,82.0,10.6646184,  ,  ,  ,  
11715,C11716,公司5,252004,3.0,6.0,12.90991168,154.0,0.861162761,1.0,5.0,32.0,18.64766455,44.0,0.443337867,1.0,67.0,16.80446836,7.04806432,94.0,15.04023627,60.0,66.88235172,14.0,15.92063587,,34.0,26.0,11.56353576,0.0,7.343070044,4.987208399,12.45497916,1.0,1.0,61.0,3.866861547,1.0,10.0,4.0,7.0,61.0,29.0,5.843374966,  ,  ,  ,  
1608,C1609,公司9,817216,10.0,44.0,28.99334798,39.0,0.08853375,1.0,999999999.0,129.0,9.089796959,12.0,0.623999962,3.0,35.0,1.641659035,19.91514635,86.0,17.87618666,41.0,1.352730636,3.0,19.19745843,,22.0,33.0,18.15669734,0.0,71.51917183,19.66596974,74.75215762,5.0,1.0,69.0,9.439517436,1.0,8.0,1.0,5.0,3.0,,6.383380227,  ,  ,  ,  
5863,C5864,公司20,4040100,3.0,71.0,3.14905047,180.0,0.759971505,1.0,1.0,115.0,31.57513273,28.0,0.759981458,5.0,36.0,11.14207541,29.11071218,26.0,15.67433424,71.0,65.47570178,1.0,16.68059967,,23.0,52.0,1.140642693,0.0,45.32775298,1.682697099,16.99675413,5.0,,25.0,4.33858755,1.0,6.0,3.0,11.0,37.0,38.0,80.42506162,J0183,  ,  ,  
429,C0430,公司15,2271049,2.0,4.0,0.492694665,161.0,0.443512435,1.0,5.0,15.0,5.635241284,40.0,0.888350494,6.0,10.0,13.5811073,10.48216467,82.0,32.93580344,84.0,10.26639895,6.0,3.677310645,,13.0,7.0,9.217669362,0.0,70.91223025,16.2897644,88.47511729,5.0,1.0,39.0,2.737256689,1.0,8.0,6.0,3.0,17.0,54.0,79.76726418,  ,  ,  ,  
4023,C4024,公司11,1221025,11.0,15.0,28.14270544,90.0,0.058290882,1.0,13.0,71.0,8.392973017,38.0,0.88049866,11.0,16.0,11.36977149,31.62135791,16.0,5.363646085,70.0,52.35103254,4.0,16.79316144,,17.0,32.0,18.90657077,0.0,51.75048371,2.800233854,47.63371674,3.0,1.0,70.0,3.820905314,1.0,9.0,7.0,7.0,93.0,77.0,73.85271825,  ,  ,  ,  
6688,C6689,公司3,90601,4.0,58.0,12.50431513,81.0,0.999248728,1.0,9.0,68.0,16.9074569,42.0,0.351153293,3.0,23.0,9.215476928,25.86313082,82.0,14.79377223,8.0,30.28392589,3.0,15.86089638,,19.0,57.0,15.47820112,0.0,50.42194456,11.40323412,5.192988587,2.0,1.0,53.0,10.11313539,1.0,11.0,7.0,3.0,93.0,45.0,14.21726748,J0155,J0080,  ,  
4100,C4101,公司16,2585664,5.0,38.0,26.55377973,190.0,0.986973376,1.0,13.0,136.0,17.57129877,41.0,0.06907875,8.0,21.0,6.253994925,31.38732887,31.0,21.28648822,66.0,7.682061089,18.0,8.727442051,,40.0,58.0,6.175637425,0.0,72.69212841,4.890263147,34.00012747,3.0,1.0,55.0,12.84744488,1.0,1.0,3.0,6.0,17.0,26.0,82.23269502,J0011,  ,  ,  
8875,C8876,公司17,2917264,1.0,47.0,1.704466707,202.0,0.333997469,1.0,7.0,68.0,17.4654813,70.0,0.128336209,1.0,4.0,4.373827291,12.84512661,69.0,30.99201756,10.0,65.20828057,11.0,1.057892454,,11.0,11.0,7.708630526,0.0,8.469494928,1.829425418,24.51486755,2.0,1.0,47.0,4.892664021,1.0,12.0,6.0,11.0,87.0,41.0,79.17625343,  ,  ,  ,  
8514,C8515,公司19,3644281,12.0,42.0,13.15416546,53.0,0.750619191,1.0,15.0,10.0,17.45147719,36.0,0.792912736,8.0,55.0,11.17270875,20.49517813,10.0,25.71918997,46.0,72.94895788,17.0,17.10463137,,26.0,55.0,12.01954918,0.0,60.48459876,6.554938423,76.47925445,1.0,1.0,96.0,11.574404,1.0,12.0,4.0,3.0,74.0,72.0,11.45369597,  ,  ,  ,  
9649,C9650,公司4,161604,11.0,64.0,31.95340355,160.0,0.258677811,1.0,16.0,7.0,1.523090681,34.0,0.988698418,5.0,5.0,17.60080631,28.15585471,91.0,4.719453567,78.0,55.25754996,7.0,2.605080275,,29.0,64.0,9.416439039,0.0,66.16237001,17.77909813,43.67083047,2.0,1.0,91.0,1.269544374,1.0,10.0,1.0,11.0,78.0,73.0,50.1792752,J0161,J0122,  ,  
2270,C2271,公司5,252004,7.0,45.0,30.73302565,61.0,0.754268828,1.0,2.0,57.0,17.96452809,30.0,0.322764412,2.0,39.0,16.15968627,21.51237178,46.0,4.515781658,90.0,61.91074827,13.0,19.73216915,,46.0,21.0,16.10614419,0.0,72.22103959,10.71315302,6.251629533,3.0,1.0,50.0,0.860622434,1.0,2.0,6.0,2.0,74.0,47.0,59.38581429,  ,  ,  ,  
7692,C7693,公司3,90601,3.0,32.0,7.548195387,88.0,0.263396843,1.0,3.0,173.0,0.894448296,26.0,0.109491651,5.0,29.0,12.42135877,14.06159979,62.0,23.86966612,11.0,22.46262983,14.0,16.14896483,,60.0,28.0,14.62528775,0.0,71.76621558,18.1793745,0.866161562,3.0,1.0,,18.01912093,1.0,9.0,4.0,7.0,30.0,57.0,75.44731337,J0132,  ,  ,  
70,C0071,公司3,90601,8.0,30.0,27.95345514,84.0,0.919569343,1.0,12.0,21.0,4.731892109,56.0,0.430077651,4.0,43.0,17.05371105,18.80998,87.0,1.862642235,15.0,39.86845633,18.0,0.191403035,,51.0,43.0,4.678859529,0.0,81.41054874,9.002032863,41.33264301,3.0,1.0,89.0,3.563339875,1.0,3.0,3.0,2.0,96.0,28.0,47.76311065,  ,  ,  ,  
5720,C5721,公司1,10000,3.0,9.0,12.04279386,103.0,0.517549735,1.0,13.0,149.0,22.70047853,7.0,0.389668059,,52.0,17.73625412,26.28774098,63.0,16.09920172,75.0,86.44492478,8.0,5.676037818,,2.0,34.0,17.74855934,0.0,56.29659402,10.18958074,58.09660273,2.0,1.0,60.0,2.678472916,1.0,5.0,5.0,3.0,40.0,74.0,7.564356153,  ,  ,  ,  
10747,C10748,公司17,2917264,4.0,17.0,21.30004472,14.0,0.463081768,1.0,6.0,6.0,16.54818624,44.0,0.611243234,3.0,56.0,17.01738209,30.39558549,22.0,15.50281071,83.0,18.19992773,10.0,7.401852377,,7.0,70.0,16.84759671,0.0,86.35180091,2.832060396,11.11421182,2.0,1.0,46.0,16.76893297,1.0,5.0,6.0,4.0,71.0,54.0,82.45449597,J0153,J0039,  ,  
10152,C10153,公司18,3272481,5.0,28.0,22.37123624,132.0,0.754391643,1.0,17.0,151.0,6.619707708,52.0,0.293111654,10.0,61.0,0.671525639,18.42803655,64.0,9.232107541,75.0,51.27130586,10.0,19.81641602,,47.0,54.0,13.99355645,0.0,78.10680444,11.02521098,59.9844932,1.0,1.0,10.0,18.81804348,1.0,7.0,3.0,8.0,86.0,69.0,83.75238535,  ,  ,  ,  
11957,C11958,公司5,252004,4.0,47.0,13.53167148,162.0,0.45710642,1.0,16.0,67.0,27.37622351,7.0,0.30544882,3.0,19.0,13.91870246,5.699242106,80.0,0.181840884,34.0,90.81627241,16.0,17.48234978,,38.0,31.0,4.534937862,0.0,63.83301023,5.269354705,87.23494375,4.0,1.0,87.0,17.34190256,1.0,12.0,1.0,5.0,76.0,19.0,7.669419881,  ,  ,  ,  
9137,C9138,公司20,4040100,2.0,64.0,,3.0,0.86283631,1.0,1.0,112.0,33.71198685,13.0,0.158334049,1.0,9.0,0.262202918,32.4662372,70.0,6.937498532,89.0,48.36130863,11.0,13.23660152,,7.0,35.0,7.481179733,0.0,25.66583547,2.893872303,12.17177443,5.0,1.0,81.0,3.596392198,1.0,12.0,1.0,8.0,90.0,45.0,37.76658309,J0136,J0105,  ,  
2019,C2020,公司15,2271049,2.0,56.0,17.4362197,131.0,0.695990955,1.0,7.0,98.0,17.37041095,61.0,0.124765528,1.0,70.0,12.25484756,11.27016762,29.0,19.79557275,24.0,6.181866667,4.0,0.807336037,,33.0,52.0,11.66185827,0.0,24.34263653,10.37187503,36.00671074,3.0,1.0,80.0,1.72672812,1.0,11.0,7.0,9.0,60.0,38.0,30.38381416,  ,  ,  ,  
9836,C9837,公司16,2585664,1.0,51.0,24.27187089,149.0,0.738884422,1.0,13.0,52.0,15.57280366,47.0,0.142502772,1.0,51.0,11.05443133,11.25380904,46.0,14.0143346,96.0,62.20288424,6.0,17.75955182,,56.0,64.0,2.210061998,0.0,5.198212174,16.85414309,27.24985896,4.0,1.0,19.0,14.05003357,1.0,2.0,4.0,5.0,86.0,84.0,2.157237514,  ,  ,  ,  
11351,C11352,公司10,1010025,7.0,45.0,29.36496413,195.0,0.435602354,,11.0,64.0,26.35555635,18.0,0.272197752,5.0,30.0,9.196313385,28.76408916,72.0,30.4821656,1.0,14.09082487,2.0,1.704646719,3.047315424,9.0,68.0,2.225731155,0.0,85.36968132,9.916783748,14.72589857,3.0,1.0,54.0,7.297362625,1.0,9.0,2.0,12.0,1.0,82.0,86.52814629,J0080,J0089,  ,  
6702,C6703,公司18,3272481,2.0,8.0,26.00454048,45.0,0.073818256,1.0,16.0,54.0,26.31097027,38.0,0.322452257,1.0,8.0,,18.73841215,12.0,9.429824972,63.0,17.03378737,6.0,2.193345581,,8.0,9.0,0.144981247,0.0,3.636478053,0.821098528,35.91455287,4.0,1.0,39.0,18.43390869,1.0,8.0,4.0,9.0,13.0,34.0,7.025166806,J0188,  ,  ,  
4029,C4030,公司14,1979649,8.0,49.0,28.51689299,124.0,0.586643884,,14.0,195.0,18.14919143,69.0,0.190585444,1.0,14.0,14.91751325,5.459719457,8.0,11.49133448,44.0,21.57348828,2.0,14.16058571,,55.0,20.0,10.22319442,0.0,51.16418972,13.04997083,8.615208491,5.0,1.0,73.0,16.71858633,1.0,12.0,4.0,9.0,50.0,86.0,77.62113194,  ,  ,  ,  
7759,C7760,公司16,2585664,9.0,32.0,10.95956902,123.0,0.385375136,1.0,7.0,34.0,33.5946634,54.0,0.371135857,4.0,10.0,12.52974564,5.913037133,24.0,10.87041452,56.0,60.07461689,14.0,13.03073536,,52.0,42.0,7.275608111,0.0,9.60189062,17.05940743,33.76997462,5.0,1.0,83.0,11.74952914,1.0,7.0,3.0,5.0,35.0,12.0,79.06646911,J0019,  ,  ,  
11690,C11691,公司20,4040100,6.0,69.0,13.93478548,1.0,0.796302172,1.0,7.0,41.0,19.72264159,42.0,0.046310548,11.0,6.0,4.65278831,4.211861366,44.0,1.83951568,51.0,7.940023645,14.0,14.37091939,,13.0,47.0,8.964946445,0.0,15.27409445,0.190671305,90.83625829,1.0,1.0,17.0,10.90165644,1.0,3.0,1.0,7.0,8.0,43.0,23.15024245,  ,  ,  ,  
8483,C8484,公司5,252004,9.0,55.0,16.44634852,50.0,0.000480879,1.0,14.0,138.0,6.272666448,29.0,0.299308503,4.0,29.0,8.787917703,26.90358716,39.0,10.13319027,60.0,50.87662059,13.0,19.53055692,,9.0,7.0,1.801751796,0.0,68.67164698,3.143407042,55.86449772,4.0,1.0,37.0,4.079347861,1.0,4.0,7.0,11.0,57.0,24.0,51.98538701,  ,  ,  ,  
3858,C3859,公司15,2271049,8.0,39.0,17.04037865,100.0,0.438968839,1.0,14.0,68.0,19.54550667,19.0,0.885732309,11.0,20.0,11.05836263,26.33006079,89.0,13.85661472,21.0,53.76699693,1.0,2.313740003,,78.0,27.0,8.470668807,0.0,5.149939021,9.104371877,29.08096751,5.0,1.0,26.0,0.497015479,1.0,6.0,4.0,10.0,65.0,64.0,39.91140683,  ,  ,  ,  
744,C0745,公司1,10000,11.0,39.0,1.615200418,166.0,0.041355896,1.0,16.0,97.0,3.84193696,4.0,0.384528965,2.0,22.0,6.179331156,8.40846972,84.0,10.09060068,92.0,8.726235948,15.0,16.7094436,,23.0,22.0,18.98926155,0.0,41.70890755,8.199897817,25.54756955,3.0,1.0,30.0,5.496972765,1.0,10.0,5.0,5.0,8.0,31.0,57.22804672,J0059,  ,  ,  
1383,C1384,公司9,817216,7.0,2.0,16.60951326,76.0,0.505410424,1.0,6.0,102.0,20.49707829,3.0,0.731152109,7.0,4.0,10.78528834,23.14579194,71.0,24.44319087,91.0,59.36659551,9.0,7.499384825,,72.0,4.0,14.25396702,0.0,64.52769994,10.44161532,44.46132079,3.0,1.0,27.0,5.716518695,1.0,5.0,2.0,8.0,41.0,9.0,64.42228164,J0159,  ,  ,  
5643,C5644,公司16,2585664,1.0,44.0,21.39631342,38.0,0.159592015,1.0,5.0,138.0,2.390340576,19.0,0.680472315,6.0,68.0,6.133475333,24.38462768,83.0,33.27966647,94.0,90.74835031,16.0,17.82602804,,37.0,22.0,4.471681556,0.0,60.53329843,16.97598374,55.37283666,2.0,1.0,77.0,5.785385422,1.0,3.0,1.0,5.0,42.0,58.0,42.44051976,J0196,J0101,  ,  
8685,C8686,公司11,1221025,6.0,43.0,2.238482266,86.0,0.235889943,1.0,11.0,135.0,0.125693579,58.0,0.481068765,3.0,47.0,10.74240596,18.5793183,85.0,21.23673678,22.0,85.25547786,11.0,2.361886188,,52.0,45.0,18.99460464,0.0,5.077693517,1.442921261,10.91252314,5.0,,64.0,1.516648918,1.0,6.0,2.0,3.0,26.0,28.0,4.089992299,J0199,  ,  ,  
10613,C10614,公司6,363609,2.0,26.0,2.565593235,104.0,0.565652079,1.0,18.0,44.0,15.80057885,68.0,0.543203268,6.0,13.0,4.789177128,26.57543993,67.0,3.669738602,8.0,3.587851181,15.0,17.69832943,,15.0,31.0,10.20451508,,62.86151308,8.612697949,,3.0,1.0,16.0,4.301289109,1.0,6.0,5.0,11.0,67.0,73.0,14.29295454,J0071,J0061,  ,  
149,C0150,公司20,4040100,10.0,52.0,28.58626871,115.0,0.302059532,1.0,1.0,162.0,15.74144407,,0.616098969,4.0,65.0,11.71552064,999999999.0,61.0,17.12965738,89.0,57.86227468,17.0,17.41320716,,12.0,69.0,2.865094831,0.0,33.76863194,13.36978832,63.7113324,1.0,1.0,66.0,8.773591187,1.0,10.0,5.0,7.0,56.0,79.0,55.41739333,  ,  ,  ,  
11879,C11880,公司11,1221025,9.0,49.0,23.99600693,30.0,0.49775303,1.0,15.0,104.0,2.263120571,53.0,0.010065596,8.0,33.0,10.65440321,24.08933986,72.0,18.04504604,53.0,31.34399476,,8.642920843,2.734759832,10.0,48.0,11.87911655,0.0,11.91458906,14.52433112,34.1121208,5.0,1.0,89.0,5.160104004,1.0,4.0,4.0,8.0,58.0,69.0,65.39374904,  ,  ,  ,  
811,C0812,公司5,252004,3.0,14.0,12.05187147,157.0,0.104357063,1.0,6.0,161.0,8.873139144,69.0,0.960932909,6.0,1.0,4.448394416,0.871239031,81.0,13.27859511,7.0,39.4321552,6.0,19.88064438,,47.0,55.0,10.8961949,0.0,83.2238585,0.815866233,32.67450246,3.0,1.0,77.0,6.613533016,1.0,3.0,1.0,1.0,44.0,74.0,70.30208033,J0080,J0092,  ,  
5900,C5901,公司3,90601,12.0,29.0,0.573798865,103.0,0.821097413,1.0,3.0,113.0,12.47160427,39.0,0.305510819,2.0,64.0,5.418376591,21.59676171,50.0,24.00059742,95.0,73.84515117,13.0,4.163766024,,25.0,65.0,3.117455539,0.0,45.11548132,17.49022843,64.94590815,2.0,1.0,71.0,12.63677997,1.0,6.0,6.0,10.0,35.0,92.0,62.84434872,  ,  ,  ,  
4328,C4329,公司19,3644281,7.0,68.0,5.347794957,201.0,0.356310786,1.0,16.0,112.0,24.35002136,12.0,0.539101048,5.0,10.0,6.816711981,33.15523957,25.0,9.450426153,69.0,0.880675713,9.0,6.897127116,,81.0,9.0,16.7276945,0.0,9.459542749,17.34304985,82.56250062,1.0,1.0,65.0,2.977404361,1.0,7.0,3.0,3.0,71.0,76.0,47.335353,J0098,  ,  ,  
6373,C6374,公司17,2917264,7.0,67.0,4.774107537,101.0,0.821443879,1.0,3.0,63.0,11.0728888,1.0,0.672058624,11.0,5.0,11.00761298,24.68174022,47.0,3.261408667,68.0,74.51632001,13.0,,,59.0,71.0,7.985056694,0.0,39.39967515,5.204865123,61.47048334,1.0,1.0,90.0,4.825057297,1.0,9.0,5.0,6.0,50.0,50.0,55.51542573,J0026,J0065,  ,  
3995,C3996,公司9,817216,11.0,10.0,27.34454324,157.0,0.406827685,1.0,7.0,130.0,8.502529038,29.0,0.076745896,10.0,47.0,19.34989026,18.67005231,27.0,22.3954165,22.0,18.83011959,15.0,19.22811916,,56.0,1.0,10.27180427,0.0,80.52584271,12.75716973,23.7395436,5.0,1.0,2.0,2.274662754,1.0,12.0,3.0,5.0,72.0,87.0,56.56079455,J0011,  ,  ,  
4382,C4383,公司18,3272481,11.0,27.0,33.77101787,128.0,0.259844503,1.0,16.0,72.0,13.40862735,23.0,0.172244659,4.0,58.0,13.85724059,24.92743582,33.0,28.83300146,95.0,72.07067231,10.0,13.50283849,,33.0,19.0,19.78522933,0.0,68.9540573,9.498607194,0.98034738,2.0,1.0,84.0,19.97426061,1.0,2.0,1.0,4.0,80.0,74.0,57.54893693,J0130,J0075,  ,  
1730,C1731,公司3,90601,4.0,59.0,30.4117941,161.0,0.708150221,1.0,18.0,152.0,3.860304696,33.0,0.321920112,9.0,30.0,11.86181039,1.518566369,74.0,11.91717158,61.0,87.97018469,14.0,14.91804203,,15.0,37.0,7.882578463,0.0,8.435937341,8.916889692,28.96957709,4.0,1.0,94.0,9.847474368,1.0,6.0,7.0,7.0,7.0,32.0,54.98582474,J0105,  ,  ,  
4359,C4360,公司13,1705636,1.0,5.0,15.42600787,103.0,0.16922972,1.0,1.0,60.0,9.269292149,70.0,0.664967644,6.0,62.0,7.911669513,9.857358014,87.0,2.108783541,18.0,33.72506119,5.0,5.539505302,,93.0,12.0,12.08951913,0.0,89.22254279,18.98383516,21.11365751,1.0,1.0,33.0,11.07445131,1.0,4.0,3.0,11.0,56.0,84.0,79.83236374,  ,  ,  ,  
5027,C5028,公司13,1705636,3.0,39.0,17.11031872,120.0,0.026224638,1.0,18.0,189.0,25.34819224,36.0,0.51108817,9.0,5.0,5.935229938,3.524491875,91.0,5.489979635,32.0,64.82140831,16.0,12.91129065,,90.0,19.0,3.886017481,0.0,45.38602917,17.0470054,65.60404557,2.0,1.0,71.0,12.89928855,1.0,7.0,7.0,11.0,75.0,69.0,85.18612975,J0177,J0123,  ,  
1793,C1794,公司16,2585664,5.0,26.0,33.22370389,2.0,0.931212323,1.0,7.0,172.0,31.00806301,71.0,0.402687208,6.0,34.0,8.757182434,12.95818154,40.0,25.4941226,8.0,56.15285153,2.0,4.518565346,,14.0,32.0,2.518810223,0.0,19.83715732,3.270448205,10.09104572,3.0,1.0,21.0,7.917626399,1.0,4.0,3.0,5.0,2.0,59.0,26.64386579,J0117,  ,  ,  
9079,C9080,公司13,1705636,11.0,58.0,20.62493564,20.0,0.741651008,1.0,,28.0,0.785437098,19.0,0.874050385,11.0,64.0,11.35180589,27.58731886,94.0,6.854425023,8.0,5.934087259,16.0,17.90966154,,17.0,58.0,14.57360599,0.0,82.09266736,0.586788699,86.32482223,4.0,1.0,51.0,4.568696663,1.0,8.0,7.0,8.0,40.0,69.0,19.2779959,  ,  ,  ,  
5466,C5467,公司2,40401,3.0,1.0,12.95356086,167.0,0.86182247,1.0,17.0,183.0,31.29747339,24.0,0.37684283,4.0,47.0,14.66126847,32.82268048,20.0,6.691804622,94.0,33.3339989,1.0,3.454768513,,66.0,32.0,5.062275516,0.0,17.07164746,19.44240047,7.681462905,4.0,1.0,86.0,15.62070399,1.0,4.0,5.0,7.0,48.0,1.0,50.0972707,J0027,  ,  ,  
11127,C11128,公司19,3644281,9.0,11.0,5.014019165,51.0,0.459838524,1.0,16.0,66.0,2.976845585,67.0,0.880712366,8.0,7.0,11.03582849,11.59730884,26.0,4.389824139,49.0,17.97902781,1.0,,,36.0,52.0,7.611202481,0.0,39.1930241,2.910619024,63.81912087,1.0,1.0,88.0,17.78337333,1.0,2.0,3.0,10.0,12.0,89.0,31.60617649,J0180,J0032,  ,  
8486,C8487,公司12,1454436,7.0,46.0,18.38203742,60.0,0.739854173,1.0,15.0,43.0,7.776047163,58.0,0.147088642,3.0,62.0,19.97994398,28.55072459,16.0,17.3236991,83.0,1.231815507,16.0,12.0206926,,42.0,50.0,11.83357615,0.0,0.676556567,4.035668214,33.5604772,3.0,1.0,60.0,18.99618319,1.0,3.0,4.0,4.0,22.0,9.0,,  ,  ,  ,  
1121,C1122,公司6,363609,11.0,64.0,20.9970933,148.0,0.771224846,1.0,14.0,202.0,3.696177022,52.0,0.475181715,5.0,49.0,8.756758181,29.18648022,41.0,22.78810826,67.0,88.76691671,12.0,13.67043275,,7.0,44.0,6.015605933,0.0,13.76245537,16.38835217,2.676426846,1.0,1.0,45.0,15.73697206,1.0,7.0,4.0,3.0,79.0,46.0,18.05476963,J0071,J0159,  ,  
4618,C4619,公司20,4040100,11.0,7.0,9.064337638,171.0,0.470873474,1.0,9.0,146.0,1.148312097,69.0,0.080541903,12.0,54.0,0.992937681,2.679220078,86.0,16.08672836,14.0,20.85847095,3.0,16.68209585,24.25525529,78.0,38.0,8.077947958,0.0,7.771484133,16.83135305,21.14090398,4.0,1.0,84.0,12.43252661,1.0,1.0,4.0,2.0,71.0,30.0,24.19628591,  ,  ,  ,  
5937,C5938,公司18,3272481,12.0,68.0,24.06345513,57.0,0.713488488,1.0,8.0,39.0,3.087254573,70.0,0.691355788,9.0,17.0,11.08316486,10.22117317,14.0,30.99306629,34.0,83.45881256,6.0,5.648089472,,83.0,40.0,11.96501808,0.0,84.25451184,4.35569462,32.53760437,4.0,1.0,35.0,5.235463727,1.0,2.0,1.0,11.0,16.0,55.0,73.5410086,J0078,  ,  ,  
